,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
LU0 0 coal,-0.892,-1.352,-1.108,-1.174,-0.909,-1.187,-1.009,-1.037,-1.075,-0.987,-1.226,-14.984,-12.27,-2.103,-1.855,-15.805,-1.951,-12.39,-1.245,-17.518,-1.486,-13.124,-15.643,-0.808,-21.353,-21.918,-1.793,-1.612,-2.189,-1.478,-18.853,-18.784,-11.149,-13.961,-19.668,-1.898
LV6 0 coal,-0.897,-1.345,-1.119,-1.175,-0.929,-1.2,-1.017,-1.044,-1.081,-0.993,-1.233,-14.379,-11.803,-2.019,-1.777,-15.194,-1.876,-12.069,-1.203,-17.108,-1.428,-12.744,-15.239,-0.813,-20.842,-21.338,-1.721,-1.549,-2.133,-1.438,-18.401,-18.285,-10.793,-13.59,-18.923,-1.823
ME0 0 coal,-0.922,-1.379,-1.144,-1.194,-0.948,-1.226,-1.038,-1.065,-1.107,-1.015,-1.263,-14.484,-11.976,-2.043,-1.792,-15.425,-1.892,-12.448,-1.209,-17.568,-1.437,-13.122,-15.692,-0.834,-21.447,-21.971,-1.733,-1.565,-2.195,-1.478,-18.875,-18.77,-11.112,-13.997,-19.075,-1.845
MK0 0 coal,-0.898,-1.355,-1.123,-1.18,-0.924,-1.196,-1.015,-1.048,-1.081,-0.991,-1.245,-14.171,-11.71,-1.999,-1.753,-15.082,-1.851,-12.299,-1.176,-17.371,-1.4,-12.964,-15.498,-0.817,-21.168,-21.697,-1.696,-1.531,-2.168,-1.461,-18.666,-18.558,-10.785,-13.833,-18.67,-1.805
NL0 0 coal,-0.905,-1.363,-1.121,-1.186,-0.921,-1.208,-1.025,-1.047,-1.086,-1.008,-1.236,-14.293,-11.67,-2.002,-1.772,-15.025,-1.86,-12.1,-1.188,-17.127,-1.42,-12.775,-15.251,-0.815,-20.832,-21.371,-1.712,-1.537,-2.14,-1.442,-18.381,-18.326,-10.781,-13.634,-18.774,-1.804
NO3 0 coal,-0.739,-1.105,-0.913,-0.958,-0.747,-0.983,-0.838,-0.849,-0.887,-0.81,-1.0,-12.911,-10.721,-1.825,-1.6,-13.816,-1.691,-10.856,-1.074,-15.437,-1.285,-11.456,-13.625,-0.664,-18.842,-18.976,-1.546,-1.401,-1.919,-1.297,-16.577,-16.375,-9.676,-12.258,-17.077,-1.646
PL0 0 coal,-0.919,-1.389,-1.14,-1.21,-0.934,-1.225,-1.04,-1.066,-1.102,-1.023,-1.263,-14.705,-12.028,-2.061,-1.821,-15.481,-1.917,-12.254,-1.225,-17.345,-1.461,-12.957,-15.457,-0.829,-21.125,-21.667,-1.761,-1.582,-2.162,-1.457,-18.626,-18.54,-10.961,-13.791,-19.315,-1.858
PT0 0 coal,-0.884,-1.34,-1.099,-1.173,-0.901,-1.18,-0.999,-1.026,-1.062,-0.979,-1.227,-13.876,-11.469,-1.956,-1.718,-14.786,-1.811,-12.241,-1.152,-17.305,-1.378,-13.024,-15.438,-0.799,-21.278,-21.631,-1.661,-1.5,-2.164,-1.458,-18.655,-18.569,-11.04,-13.786,-18.275,-1.767
RO0 0 coal,-0.885,-1.339,-1.105,-1.167,-0.904,-1.178,-1.0,-1.029,-1.063,-0.974,-1.23,-14.221,-11.755,-2.006,-1.761,-15.137,-1.859,-12.232,-1.189,-17.281,-1.415,-12.902,-15.405,-0.803,-21.086,-21.569,-1.702,-1.537,-2.157,-1.454,-18.572,-18.455,-10.912,-13.759,-18.743,-1.812
RS0 0 coal,-0.906,-1.363,-1.127,-1.183,-0.928,-1.205,-1.022,-1.051,-1.088,-0.998,-1.25,-14.416,-11.917,-2.034,-1.784,-15.354,-1.884,-12.422,-1.203,-17.536,-1.431,-13.095,-15.656,-0.82,-21.392,-21.93,-1.725,-1.558,-2.189,-1.475,-18.846,-18.741,-11.096,-13.963,-18.989,-1.837
SE3 0 coal,-0.807,-1.208,-0.999,-1.053,-0.823,-1.078,-0.915,-0.931,-0.971,-0.89,-1.095,-13.53,-11.146,-1.905,-1.674,-14.346,-1.768,-11.556,-1.128,-16.392,-1.344,-12.21,-14.542,-0.727,-19.996,-20.33,-1.618,-1.462,-2.042,-1.379,-17.631,-17.495,-10.312,-13.03,-17.834,-1.717
SI0 0 coal,-0.962,-1.444,-1.197,-1.252,-0.991,-1.282,-1.083,-1.116,-1.154,-1.065,-1.328,-14.99,-12.387,-2.11,-1.852,-16.015,-1.955,-12.968,-1.252,-18.263,-1.485,-13.682,-16.376,-0.872,-22.274,-22.968,-1.792,-1.616,-2.287,-1.539,-19.643,-19.581,-11.553,-14.571,-19.7,-1.908
SK0 0 coal,-0.944,-1.424,-1.174,-1.24,-0.965,-1.259,-1.067,-1.096,-1.134,-1.048,-1.303,-15.112,-12.466,-2.125,-1.868,-16.097,-1.969,-12.66,-1.255,-17.91,-1.497,-13.414,-16.005,-0.855,-21.879,-22.456,-1.807,-1.63,-2.236,-1.508,-19.272,-19.195,-11.354,-14.243,-19.833,-1.922
AL0 0 nuclear,-7.42,-9.068,-8.001,-8.826,-8.81,-10.352,-7.314,-8.515,-9.097,-8.241,-7.082,-222.017,-119.815,-21.709,-29.392,-159.043,-20.437,-131.975,-13.377,-237.402,-19.16,-186.253,-191.21,-5.871,-256.973,-288.717,-27.493,-20.631,-31.754,-22.627,-268.072,-325.701,-94.483,-198.447,-265.001,-28.509
AT0 0 nuclear,-5.553,-8.331,-6.837,-6.755,-6.976,-7.62,-6.976,-6.914,-7.551,-6.571,-5.638,-468.555,-184.537,-44.75,-55.549,-303.902,-43.676,-157.478,-30.453,-269.244,-45.046,-191.978,-220.231,-5.087,-300.611,-325.103,-54.19,-36.153,-34.559,-23.406,-285.006,-322.915,-102.669,-202.963,-494.568,-47.864
BA0 0 nuclear,-9.413,-10.936,-9.983,-10.093,-11.152,-13.501,-9.698,-10.276,-11.499,-11.161,-8.61,-622.306,-365.463,-69.223,-79.164,-510.634,-66.128,-94.488,-49.078,-180.773,-60.99,-125.967,-190.779,-7.521,-229.54,-248.232,-75.071,-63.092,-28.706,-19.335,-190.864,-244.79,-103.446,-173.348,-805.637,-75.82
BE0 0 nuclear,-6.072,-7.418,-6.25,-6.542,-6.608,-8.535,-6.438,-6.536,-7.339,-6.71,-5.314,-747.774,-385.935,-84.041,-102.432,-499.331,-77.092,-224.953,-54.205,-341.021,-69.943,-230.66,-273.042,-4.626,-399.628,-395.778,-93.08,-67.713,-42.177,-29.559,-361.36,-363.602,-183.738,-267.278,-853.023,-78.427
BG0 0 nuclear,-6.804,-8.475,-7.348,-6.971,-8.169,-9.259,-7.85,-7.591,-8.669,-8.922,-6.182,-336.003,-134.51,-36.221,-38.177,-302.399,-34.215,-167.634,-21.956,-305.072,-32.172,-223.816,-255.461,-6.109,-320.657,-341.784,-37.63,-27.02,-42.487,-29.0,-281.366,-394.733,-103.622,-235.938,-378.953,-36.019
CH0 0 nuclear,-5.931,-8.953,-6.757,-6.333,-6.498,-6.992,-6.435,-6.933,-7.121,-5.341,-5.243,-227.693,-98.605,-22.916,-27.007,-172.904,-22.385,-124.89,-13.357,-216.792,-20.298,-169.454,-175.848,-4.78,-237.93,-271.525,-26.091,-18.136,-28.144,-19.151,-231.099,-278.355,-74.99,-163.378,-266.214,-24.583
CZ0 0 nuclear,-8.177,-11.252,-9.481,-9.01,-9.923,-11.227,-10.11,-9.395,-11.063,-9.492,-7.948,-9492743.471,-7848815.191,-8648107.302,-9770922.421,-7272233.904,-9283530.439,-530.527,-9646374.179,-905.677,-9778723.181,-610.714,-695.511,-7.387,-1127.741,-1022.616,-9704863.793,-8973972.288,-106.894,-74.419,-942.009,-1038.959,-408.034,-620.348,-9651248.693,-8275433.92
DE0 0 nuclear,-3.672,-4.7,-3.947,-4.436,-4.319,-5.265,-4.417,-4.111,-4.629,-5.857,-3.747,-822.291,-401.432,-96.886,-98.921,-628.177,-101.644,-273.0,-64.182,-402.468,-82.087,-271.882,-316.824,-3.195,-470.7,-470.613,-103.789,-76.003,-48.48,-34.884,-435.27,-429.784,-193.841,-321.588,-943.243,-83.714
DK0 0 nuclear,-3.946,-4.075,-3.441,-3.768,-4.641,-6.284,-4.646,-3.518,-5.031,-5.608,-3.266,-127.231,-65.647,-16.191,-15.643,-118.2,-13.278,-100.895,-8.858,-151.026,-13.089,-101.432,-125.983,-3.492,-147.649,-174.05,-17.011,-12.711,-19.864,-14.696,-153.312,-172.025,-62.38,-132.644,-163.185,-15.853
DK3 0 nuclear,-3.439,-4.991,-3.885,-4.004,-4.016,-4.768,-3.842,-4.021,-4.357,-3.65,-3.313,-125.536,-64.829,-12.614,-17.491,-101.152,-13.776,-56.799,-7.563,-112.174,-11.461,-83.852,-101.704,-2.96,-118.982,-141.492,-14.956,-11.703,-16.12,-10.558,-113.406,-145.988,-41.374,-89.296,-175.894,-14.547
EE6 0 nuclear,-5.027,-6.483,-5.555,-5.417,-6.508,-7.582,-6.083,-5.748,-6.84,-6.495,-4.734,-243.589,-98.625,-26.222,-29.588,-200.038,-24.089,-90.595,-15.851,-165.374,-23.204,-129.49,-152.325,-4.814,-168.519,-200.752,-27.771,-19.42,-24.006,-16.924,-164.513,-233.651,-58.726,-140.643,-288.756,-25.006
ES0 0 nuclear,-3.333,-4.431,-3.685,-4.048,-3.929,-4.73,-3.951,-3.82,-4.247,-5.479,-3.564,-221.129,-112.375,-26.162,-27.417,-201.677,-27.394,-181.759,-17.434,-280.447,-21.754,-178.184,-216.731,-2.995,-299.361,-307.346,-26.47,-21.213,-35.525,-24.417,-285.399,-293.101,-120.856,-222.763,-270.462,-25.855
ES2 0 nuclear,-5.039,-6.582,-5.133,-6.654,-6.606,-7.527,-5.226,-5.751,-5.94,-5.995,-4.456,-6807196.235,-6838855.429,-6799716.916,-6803923.957,-6809905.321,-6802837.119,-81.573,-6801691.062,-141.182,-6802886.147,-96.815,-123.805,-3.978,-134.489,-199.62,-6803070.052,-6782492.824,-17.638,-12.953,-143.174,-225.065,-47.367,-117.207,-6806990.622,-6809304.802
FI3 0 nuclear,-3.148,-4.06,-3.413,-3.821,-3.771,-4.47,-3.753,-3.604,-4.03,-4.617,-3.33,-353.459,-172.691,-41.917,-45.48,-305.09,-42.578,-126.524,-29.697,-215.036,-36.781,-152.153,-167.526,-2.823,-225.897,-234.412,-43.872,-33.322,-26.673,-19.13,-212.433,-248.457,-86.861,-169.762,-439.046,-40.059
FR0 0 nuclear,-3.919,-4.942,-4.236,-4.436,-4.51,-5.124,-4.655,-4.326,-4.872,-6.039,-3.822,-279.352,-165.101,-36.962,-34.644,-267.887,-36.165,-175.611,-22.056,-262.499,-27.38,-174.975,-198.978,-3.324,-271.301,-298.669,-33.461,-27.641,-32.493,-23.123,-267.576,-284.282,-109.685,-212.514,-353.528,-33.817
GB4 0 nuclear,-4.648,-6.181,-5.106,-4.898,-5.616,-6.499,-5.065,-5.262,-5.833,-5.313,-4.253,-146.185,-69.696,-14.733,-20.188,-114.698,-16.362,-110.735,-9.302,-184.286,-13.571,-128.763,-169.196,-3.945,-181.399,-234.02,-17.967,-13.187,-26.474,-17.923,-196.989,-224.096,-73.554,-155.799,-205.568,-16.109
GB5 0 nuclear,-3.159,-3.87,-3.317,-3.537,-3.593,-4.316,-3.739,-3.426,-3.92,-5.164,-3.041,-180.468,-92.259,-22.188,-22.489,-166.477,-22.186,-124.128,-14.242,-190.922,-18.005,-125.581,-147.733,-2.699,-184.261,-206.443,-21.689,-17.486,-23.596,-16.417,-186.42,-203.946,-76.858,-150.577,-222.772,-21.524
GR0 0 nuclear,-4.392,-3.962,-3.243,-3.59,-5.312,-6.79,-5.182,-3.42,-5.797,-5.738,-3.195,-217.746,-112.237,-26.368,-26.99,-207.237,-24.357,-124.296,-14.885,-205.659,-22.148,-140.614,-174.843,-4.011,-221.014,-245.438,-26.647,-20.415,-27.573,-19.214,-211.423,-233.415,-74.226,-165.092,-265.987,-26.053
HR0 0 nuclear,-9.688,-13.45,-10.805,-9.035,-11.55,-12.651,-10.312,-10.778,-11.652,-8.597,-8.309,-834.917,-416.298,-89.07,-112.746,-712.123,-89.762,-531.862,-68.003,-900.871,-92.202,-605.477,-763.625,-7.91,-1051.523,-1041.404,-99.985,-76.809,-118.081,-79.158,-955.011,-1007.75,-390.533,-675.085,-1075.915,-98.683
HU0 0 nuclear,-8.821,-10.431,-9.376,-8.789,-10.666,-12.655,-10.205,-9.335,-11.128,-11.266,-7.927,-623.029,-244.896,-64.102,-75.683,-513.304,-62.604,-254.725,-44.013,-419.96,-64.802,-290.656,-340.396,-7.615,-445.648,-464.183,-68.893,-45.842,-54.445,-38.526,-394.813,-548.272,-154.482,-328.949,-615.036,-63.901
IE4 0 nuclear,-5.513,-4.921,-4.273,-4.472,-6.639,-8.424,-6.467,-4.392,-6.947,-7.388,-3.974,-221.558,-99.982,-24.245,-29.15,-170.272,-23.184,-210.837,-16.15,-315.264,-24.055,-208.138,-262.432,-4.849,-317.932,-359.394,-28.987,-20.409,-41.129,-28.994,-316.381,-348.154,-133.045,-256.57,-276.665,-23.086
IT0 0 nuclear,-6.219,-7.075,-6.032,-6.626,-7.038,-9.657,-7.318,-6.081,-7.623,-7.941,-5.665,-386.602,-197.271,-47.637,-45.72,-335.694,-40.878,-733.714,-26.596,-1044.466,-35.686,-784.249,-820.195,-5.221,-1513.87,-1296.999,-46.622,-34.097,-114.264,-95.407,-1254.063,-1226.559,-589.871,-791.304,-415.106,-45.503
IT1 0 nuclear,-5.684,-7.373,-6.006,-6.286,-6.355,-7.659,-5.559,-6.322,-6.633,-5.699,-5.123,-166.369,-89.156,-16.804,-21.705,-113.892,-14.944,-146.05,-9.291,-257.311,-13.282,-209.226,-205.095,-4.365,-295.47,-314.013,-20.841,-14.915,-33.435,-25.126,-302.844,-343.795,-90.906,-210.356,-192.416,-19.005
LT6 0 nuclear,-5.827,-6.655,-5.715,-5.479,-7.42,-8.858,-6.895,-6.074,-7.535,-7.259,-4.786,-385.302,-157.666,-40.809,-48.48,-301.985,-37.91,-163.48,-27.671,-260.152,-39.435,-176.445,-222.322,-5.25,-280.723,-316.202,-44.267,-28.914,-34.631,-24.019,-283.575,-299.781,-97.849,-210.736,-439.093,-39.962
LU0 0 nuclear,-6.286,-8.115,-6.934,-8.115,-7.805,-8.455,-7.045,-7.461,-8.281,-7.493,-5.734,-951.205,-381.229,-92.272,-119.109,-491.545,-98.102,-198.786,-67.517,-324.531,-82.503,-258.965,-259.469,-5.514,-379.987,-401.71,-116.956,-70.086,-40.574,-29.841,-364.5,-416.743,-146.174,-257.949,-1034.536,-84.382
LV6 0 nuclear,-5.419,-5.322,-4.569,-4.753,-6.944,-9.225,-6.353,-4.829,-7.083,-6.637,-4.196,-359.887,-158.167,-38.973,-45.762,-279.067,-37.73,-140.333,-27.142,-236.662,-37.312,-169.189,-201.561,-4.918,-247.894,-279.422,-42.709,-29.971,-32.208,-22.8,-239.277,-289.636,-83.768,-196.115,-422.912,-38.306
ME0 0 nuclear,-6.629,-9.304,-8.27,-9.083,-9.318,-10.74,-8.203,-9.011,-8.686,-8.91,-6.751,-402.462,-213.579,-43.74,-51.118,-298.06,-36.2,-265.696,-24.689,-414.895,-30.433,-319.695,-337.39,-6.475,-452.481,-512.992,-47.683,-33.633,-52.448,-39.704,-494.906,-531.251,-151.838,-343.223,-443.893,-38.505
MK0 0 nuclear,-7.11,-8.525,-7.37,-8.064,-9.044,-9.341,-6.887,-8.072,-9.049,-7.297,-6.639,-331.959,-183.357,-36.901,-41.728,-251.434,-32.838,-76.079,-21.903,-106.322,-27.052,-93.593,-101.744,-5.611,-122.697,-163.626,-39.779,-31.558,-17.582,-14.202,-154.853,-159.404,-63.831,-121.918,-406.704,-36.668
NL0 0 nuclear,-5.331,-5.084,-4.249,-4.527,-5.971,-7.15,-6.152,-4.36,-6.744,-6.902,-3.993,-221.894,-92.872,-23.42,-26.989,-172.57,-23.483,-154.422,-15.361,-230.867,-22.639,-155.66,-189.456,-4.443,-244.011,-267.987,-27.472,-18.444,-29.338,-21.114,-248.041,-260.004,-100.674,-193.376,-255.036,-22.659
NO3 0 nuclear,-1.946,-2.651,-2.154,-2.496,-2.395,-2.917,-2.335,-2.293,-2.555,-2.924,-2.09,-134.601,-67.915,-16.794,-16.797,-119.753,-14.149,-59.657,-9.152,-106.039,-12.603,-72.135,-79.947,-1.791,-107.772,-118.192,-16.304,-12.389,-13.23,-9.183,-104.451,-118.193,-37.914,-82.447,-162.505,-16.148
PL0 0 nuclear,-4.241,-5.203,-4.302,-4.647,-4.827,-5.981,-4.96,-4.473,-5.256,-6.666,-4.134,-620.977,-278.889,-70.739,-76.147,-456.06,-78.317,-233.249,-50.432,-361.611,-62.085,-239.843,-273.073,-3.625,-412.233,-407.705,-76.668,-56.749,-42.47,-30.442,-373.882,-386.137,-184.047,-277.565,-689.186,-63.996
PT0 0 nuclear,-6.457,-7.713,-6.416,-5.858,-7.546,-8.719,-7.532,-6.725,-8.364,-7.49,-5.135,-216.776,-85.734,-23.163,-25.9,-187.233,-20.944,-138.239,-12.648,-255.745,-20.901,-184.18,-221.203,-5.781,-290.386,-310.9,-25.128,-16.867,-35.042,-23.115,-249.742,-308.367,-91.193,-191.215,-239.383,-23.108
RO0 0 nuclear,-4.496,-5.621,-4.778,-5.217,-5.441,-8.311,-5.273,-4.903,-5.72,-6.767,-4.679,-388.549,-219.79,-49.354,-47.967,-377.939,-48.57,-231.385,-31.468,-373.228,-38.868,-249.417,-275.996,-4.079,-410.203,-398.36,-46.726,-39.173,-43.528,-31.328,-382.564,-401.556,-163.223,-283.329,-465.459,-48.366
RS0 0 nuclear,-6.593,-9.009,-7.754,-7.508,-8.376,-9.124,-7.806,-7.88,-8.712,-8.356,-6.564,-466.645,-202.031,-49.81,-53.821,-391.193,-47.467,-243.558,-32.489,-427.332,-47.151,-296.155,-352.686,-6.14,-467.002,-500.097,-53.943,-37.846,-55.329,-38.065,-442.554,-526.496,-150.219,-317.924,-536.12,-51.379
SE3 0 nuclear,-2.163,-3.119,-2.548,-2.929,-2.637,-3.148,-2.595,-2.704,-2.824,-3.497,-2.482,-178.826,-91.973,-21.477,-22.393,-159.788,-21.129,-94.983,-13.262,-159.18,-17.492,-108.639,-123.268,-2.001,-157.246,-174.106,-21.475,-16.534,-20.411,-14.056,-156.118,-180.492,-60.049,-128.007,-216.393,-20.758
SI0 0 nuclear,-11.646,-14.989,-14.033,-14.192,-15.994,-19.073,-14.113,-14.185,-14.903,-16.07,-11.426,-2500.426,-1498.576,-277.897,-349.967,-1901.537,-274.66,-14757.648,-241.439,-27277.484,-241.627,-6179.453,-19974.862,-11.033,-18515.167,-26436.098,-290.109,-236.165,-3261.103,-2046.213,-28182.078,-16245.997,-8701.924,-19799.884,-2868.415,-261.099
SK0 0 nuclear,-9.589,-12.252,-10.527,-9.619,-11.024,-13.917,-10.65,-10.45,-11.764,-10.603,-8.637,-3126364.53,-1992695.228,-2638058.819,-3011701.293,-1244882.937,-2916456.816,-404.928,-3150897.65,-767.054,-3005694.823,-637.588,-620.262,-7.76,-1206.711,-883.593,-3045956.135,-2851878.086,-93.828,-63.116,-803.469,-953.512,-365.132,-480.028,-3140112.682,-2440545.867
